"","Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State","region"
"1155",193,"Island Wheat",180,0.042,NA,"American Pale Wheat Ale",12,"Capital Brewery","Middleton","WI","Midwest"
"1156",193,"Wisconsin Amber (2013)",63,0.052,NA,"Vienna Lager",12,"Capital Brewery","Middleton","WI","Midwest"
"1157",193,"U.S. Pale Ale",62,0.05,NA,"American Pale Ale (APA)",12,"Capital Brewery","Middleton","WI","Midwest"
"1158",193,"Supper Club Lager",61,NA,NA,"American Pale Lager",12,"Capital Brewery","Middleton","WI","Midwest"
"1159",194,"Golden One",2207,0.068,NA,"Belgian Pale Ale",12,"Anthem Brewing Company","Oklahoma City","OK","South"
"1160",194,"Arjuna",2040,0.06,NA,"Witbier",12,"Anthem Brewing Company","Oklahoma City","OK","South"
"1161",194,"Uroboros",2039,0.085,NA,"American Stout",12,"Anthem Brewing Company","Oklahoma City","OK","South"
"1162",195,"Mountain Rescue Pale Ale",2205,0.055,40,"American Pale Ale (APA)",12,"Goodlife Brewing Co.","Bend","OR","West"
"1163",196,"Post Time Kölsch",2204,0.05,NA,"Kölsch",16,"Breakside Brewery","Portland","OR","West"
"1164",197,"Goose Island India Pale Ale",2198,0.059,55,"American IPA",12,"Goose Island Brewery Company","Chicago","IL","Midwest"
"1165",198,"Couch Select Lager",2196,0.05,14,"American Pale Lager",12,"Burnside Brewing Co.","Portland","OR","West"
"1166",199,"Double D Blonde",2195,0.049,20,"American Blonde Ale",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1167",199,"Festeroo Winter Ale",1605,0.078,60,"American Strong Ale",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1168",199,"Proxima IPA",1543,0.063,70,"American IPA",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1169",199,"Double D Blonde (2013)",1390,0.049,20,"American Blonde Ale",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1170",199,"541 American Lager",1354,0.048,13,"American Pale Lager",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1171",199,"Alphadelic IPA",1353,0.065,90,"American IPA",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1172",199,"Alphadelic IPA (2011)",499,0.065,90,"American IPA",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1173",199,"Double D Blonde (2011)",498,0.049,20,"American Blonde Ale",12,"Hop Valley Brewing Company","Springfield","OR","West"
"1174",200,"Worthy IPA",2194,0.069,69,"American IPA",12,"Worthy Brewing Company","Bend","OR","West"
"1175",200,"Easy Day Kolsch",1514,0.045,25,"Kölsch",12,"Worthy Brewing Company","Bend","OR","West"
"1176",200,"Lights Out Vanilla Cream Extra Stout",1513,0.077,30,"American Double / Imperial IPA",12,"Worthy Brewing Company","Bend","OR","West"
"1177",200,"Worthy IPA (2013)",1512,0.069,69,"American IPA",12,"Worthy Brewing Company","Bend","OR","West"
"1178",200,"Worthy Pale",1511,0.06,50,"American Pale Ale (APA)",12,"Worthy Brewing Company","Bend","OR","West"
"1179",201,"Occidental Hefeweizen",2192,0.047,NA,"American Pale Wheat Ale",16,"Occidental Brewing Company","Portland","OR","West"
"1180",201,"Occidental Dunkel",1130,0.051,NA,"Dunkelweizen",16,"Occidental Brewing Company","Portland","OR","West"
"1181",201,"Occidental Altbier",1129,0.05,NA,"Altbier",16,"Occidental Brewing Company","Portland","OR","West"
"1182",201,"Occidental Kölsch",1081,0.045,NA,"Kölsch",16,"Occidental Brewing Company","Portland","OR","West"
"1183",202,"Loki Red Ale",2191,0.075,53,"American Amber / Red Ale",16,"Fearless Brewing Company","Estacada","OR","West"
"1184",202,"Peaches & Cream",1731,0.046,NA,"Fruit / Vegetable Beer",16,"Fearless Brewing Company","Estacada","OR","West"
"1185",202,"Quaff India Style Session Ale",1022,0.051,NA,"American IPA",16,"Fearless Brewing Company","Estacada","OR","West"
"1186",202,"Loki Red Ale (2013)",895,0.075,53,"American Amber / Red Ale",16,"Fearless Brewing Company","Estacada","OR","West"
"1187",202,"Mjolnir Imperial IPA",682,0.069,NA,"American Double / Imperial IPA",16,"Fearless Brewing Company","Estacada","OR","West"
"1188",202,"Fearless Scottish Ale",112,0.05,NA,"Scottish Ale",16,"Fearless Brewing Company","Estacada","OR","West"
"1189",203,"Campside Session IPA",2190,0.045,50,"American IPA",16,"Upland Brewing Company","Bloomington","IN","Midwest"
"1190",203,"Upland Wheat Ale",1951,0.045,15,"Witbier",16,"Upland Brewing Company","Bloomington","IN","Midwest"
"1191",203,"Dragonfly IPA",1950,0.06,NA,"American IPA",16,"Upland Brewing Company","Bloomington","IN","Midwest"
"1192",204,"Tsunami IPA",2186,0.072,75,"American IPA",19.2,"Mehana Brewing Co.","Hilo","HI","West"
"1193",204,"Tsunami IPA",2185,0.072,75,"American IPA",12,"Mehana Brewing Co.","Hilo","HI","West"
"1194",204,"Humpback Blonde Ale",2184,0.042,22,"American Blonde Ale",12,"Mehana Brewing Co.","Hilo","HI","West"
"1195",204,"Hawaiian Crow Porter",2178,0.052,27,"American Porter",12,"Mehana Brewing Co.","Hilo","HI","West"
"1196",204,"Volcano Red Ale",2177,0.052,23,"American Amber / Red Ale",12,"Mehana Brewing Co.","Hilo","HI","West"
"1197",204,"Mauna Kea Pale Ale",2176,0.054,42,"American Pale Ale (APA)",12,"Mehana Brewing Co.","Hilo","HI","West"
"1198",205,"Kaua'i Golden Ale",2183,0.049,NA,"American Blonde Ale",12,"Hawai'i Nui Brewing Co.","Hilo","HI","West"
"1199",205,"Sunset Amber",2182,0.054,NA,"American Pale Ale (APA)",12,"Hawai'i Nui Brewing Co.","Hilo","HI","West"
"1200",205,"Hapa Brown Ale",2181,0.064,NA,"American Brown Ale",19.2,"Hawai'i Nui Brewing Co.","Hilo","HI","West"
"1201",205,"Hapa Brown Ale",2180,0.064,NA,"American Brown Ale",12,"Hawai'i Nui Brewing Co.","Hilo","HI","West"
"1202",205,"Southern Cross",2179,0.083,NA,"Flanders Red Ale",19.2,"Hawai'i Nui Brewing Co.","Hilo","HI","West"
"1203",206,"Mound Builder IPA",2175,0.065,77,"American IPA",12,"People's Brewing Company","Lafayette","IN","Midwest"
"1204",206,"Amazon Princess IPA",2168,0.062,62,"American IPA",12,"People's Brewing Company","Lafayette","IN","Midwest"
"1205",206,"Farmer's Daughter Wheat",1956,0.042,NA,"American Pale Wheat Ale",12,"People's Brewing Company","Lafayette","IN","Midwest"
"1206",206,"People's Pilsner",1794,0.045,NA,"German Pilsener",12,"People's Brewing Company","Lafayette","IN","Midwest"
"1207",207,"Quick WIT",2172,0.052,NA,"Belgian Pale Ale",12,"Fort George Brewery","Astoria","OR","West"
"1208",207,"The Optimist",2171,0.062,NA,"American IPA",12,"Fort George Brewery","Astoria","OR","West"
"1209",207,"Suicide Squeeze IPA",1911,0.045,NA,"American IPA",16,"Fort George Brewery","Astoria","OR","West"
"1210",207,"Java the Hop",1803,0.065,NA,"American IPA",16,"Fort George Brewery","Astoria","OR","West"
"1211",207,"Next Adventure Black IPA",1566,0.062,NA,"American Black Ale",16,"Fort George Brewery","Astoria","OR","West"
"1212",207,"3-Way IPA (2013)",1515,0.067,NA,"American IPA",16,"Fort George Brewery","Astoria","OR","West"
"1213",207,"Tender Loving Empire NWPA",1214,0.058,NA,"American Pale Ale (APA)",16,"Fort George Brewery","Astoria","OR","West"
"1214",207,"Quick Wit Belgianesque Ale",674,0.052,NA,"Witbier",16,"Fort George Brewery","Astoria","OR","West"
"1215",207,"Sunrise Oatmeal Pale Ale",562,0.055,NA,"American Pale Ale (APA)",16,"Fort George Brewery","Astoria","OR","West"
"1216",207,"Cavatica Stout",552,0.088,NA,"American Double / Imperial Stout",16,"Fort George Brewery","Astoria","OR","West"
"1217",207,"1811 Lager",319,0.051,NA,"American Amber / Red Lager",16,"Fort George Brewery","Astoria","OR","West"
"1218",207,"Vortex IPA",318,0.074,97,"American IPA",16,"Fort George Brewery","Astoria","OR","West"
"1219",208,"Evil Owl",2167,0.052,40,"American Amber / Red Ale",12,"Branchline Brewing Company","San Antonio","TX","South"
"1220",209,"Sucha Much IPA",2163,0.071,NA,"American IPA",12,"Kalona Brewing Company","Kalona","IA","Midwest"
"1221",209,"Lewbricator Wheat Dopplebock ",2162,0.075,24,"Doppelbock",12,"Kalona Brewing Company","Kalona","IA","Midwest"
"1222",210,"City of the Sun",2159,0.075,85,"American IPA",16,"Modern Times Beer","San Diego","CA","West"
"1223",210,"Booming Rollers",2157,0.068,75,"American IPA",16,"Modern Times Beer","San Diego","CA","West"
"1224",210,"Oneida",2156,0.052,50,"American Pale Ale (APA)",16,"Modern Times Beer","San Diego","CA","West"
"1225",210,"Aurora ",2154,0.067,75,"American Amber / Red Ale",16,"Modern Times Beer","San Diego","CA","West"
"1226",210,"Lomaland",1495,0.055,30,"Saison / Farmhouse Ale",16,"Modern Times Beer","San Diego","CA","West"
"1227",210,"Fortunate Islands",1494,0.047,46,"American Pale Wheat Ale",16,"Modern Times Beer","San Diego","CA","West"
"1228",210,"Black House",1493,0.058,40,"American Stout",16,"Modern Times Beer","San Diego","CA","West"
"1229",210,"Blazing World",1492,0.065,115,"American Amber / Red Ale",16,"Modern Times Beer","San Diego","CA","West"
"1230",211,"Smittytown",2155,0.048,NA,"Extra Special / Strong Bitter (ESB)",12,"Temperance Beer Company","Evanston","IL","Midwest"
"1231",211,"Greenwood Beach",1982,0.04,NA,"Fruit / Vegetable Beer",12,"Temperance Beer Company","Evanston","IL","Midwest"
"1232",211,"Gatecrasher",1939,0.066,NA,"English India Pale Ale (IPA)",12,"Temperance Beer Company","Evanston","IL","Midwest"
"1233",212,"#001 Golden Amber Lager",2149,0.055,NA,"American Amber / Red Lager",12,"Wisconsin Brewing Company","Verona","WI","Midwest"
"1234",212,"#002 American I.P.A.",2148,0.071,60,"American IPA",12,"Wisconsin Brewing Company","Verona","WI","Midwest"
"1235",212,"#003 Brown & Robust Porter",2147,0.052,NA,"American Porter",12,"Wisconsin Brewing Company","Verona","WI","Midwest"
"1236",212,"#004 Session I.P.A.",2146,0.048,38,"American IPA",12,"Wisconsin Brewing Company","Verona","WI","Midwest"
"1237",213,"Red Water Irish Style Red",2145,0.065,NA,"American Amber / Red Ale",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1238",213,"Mjöllnir",1804,0.066,NA,"Herbed / Spiced Beer",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1239",213,"Bear Butte Nut Brown Ale",1602,0.055,NA,"American Brown Ale",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1240",213,"Easy Livin' Summer Ale",1301,0.045,NA,"American Blonde Ale",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1241",213,"Canyon Cream Ale",542,0.055,NA,"Cream Ale",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1242",213,"Pile O'Dirt Porter",272,0.069,NA,"American Porter",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1243",213,"11th Hour IPA",271,0.06,NA,"American IPA",12,"Crow Peak Brewing Company","Spearfish","SD","Midwest"
"1244",214,"Monarch Classic American Wheat",2129,0.043,21,"American Pale Wheat Ale",12,"Grapevine Craft Brewery","Farmers Branch","TX","South"
"1245",214,"Sir William's English Brown Ale",2127,0.049,21,"English Brown Ale",12,"Grapevine Craft Brewery","Farmers Branch","TX","South"
"1246",214,"Lakefire Rye Pale Ale",2126,0.055,35,"American Pale Ale (APA)",12,"Grapevine Craft Brewery","Farmers Branch","TX","South"
"1247",215,"1836",2125,0.06,40,"American Blonde Ale",12,"Buffalo Bayou Brewing Company","Houston","TX","South"
"1248",215,"Summer's Wit",2124,0.06,20,"Witbier",12,"Buffalo Bayou Brewing Company","Houston","TX","South"
"1249",215,"More Cowbell",2123,0.09,118,"American Double / Imperial IPA",16,"Buffalo Bayou Brewing Company","Houston","TX","South"
"1250",216,"First Stand",2119,0.055,35,"Saison / Farmhouse Ale",12,"Texian Brewing Co.","Richmond","TX","South"
"1251",216,"Battle LIne",2118,0.063,23,"American Brown Ale",12,"Texian Brewing Co.","Richmond","TX","South"
"1252",216,"Broken Bridge",2117,0.056,12,"Dunkelweizen",12,"Texian Brewing Co.","Richmond","TX","South"
"1253",216,"Brutus",2116,0.071,69,"English India Pale Ale (IPA)",12,"Texian Brewing Co.","Richmond","TX","South"
"1254",217,"Lyric Ale",2113,0.065,NA,"Saison / Farmhouse Ale",12,"Orpheus Brewing","Atlanta","GA","South"
"1255",217,"Atalanta",2112,0.053,NA,"Saison / Farmhouse Ale",12,"Orpheus Brewing","Atlanta","GA","South"
"1256",218,"What the Butler Saw",2111,0.05,18,"Witbier",12,"Forgotten Boardwalk","Cherry Hill","NJ","Northeast"
"1257",218,"1916 Shore Shiver",2110,0.069,65,"American IPA",12,"Forgotten Boardwalk","Cherry Hill","NJ","Northeast"
"1258",219,"Laughing Dog Cream Ale",2108,0.05,12,"Cream Ale",12,"Laughing Dog Brewing Company","Ponderay","ID","West"
"1259",219,"Two-One Niner",1397,0.048,9,"American Pilsner",12,"Laughing Dog Brewing Company","Ponderay","ID","West"
"1260",219,"Laughing Dog IPA",1396,0.064,66,"American IPA",12,"Laughing Dog Brewing Company","Ponderay","ID","West"
"1261",220,"Plum St. Porter",2107,0.06,52,"American Porter",12,"Bozeman Brewing Company","Bozeman","MT","West"
"1262",220,"Plum St. Porter",1573,0.057,52,"American Porter",12,"Bozeman Brewing Company","Bozeman","MT","West"
"1263",220,"Bozone HopZone IPA",1289,0.07,80,"American IPA",12,"Bozeman Brewing Company","Bozeman","MT","West"
"1264",220,"Bozone Hefe Weizen",1288,0.06,25,"Hefeweizen",12,"Bozeman Brewing Company","Bozeman","MT","West"
"1265",220,"Bozone Select Amber Ale",470,0.055,NA,"American Amber / Red Ale",12,"Bozeman Brewing Company","Bozeman","MT","West"
"1266",221,"Aprè Shred",2104,0.081,17,"American Strong Ale",16,"Big Choice Brewing","Broomfield","CO","West"
"1267",221,"Hemlock Double IPA",1762,0.095,104,"American Double / Imperial IPA",12,"Big Choice Brewing","Broomfield","CO","West"
"1268",221,"West Portal Colorado Common Summer Ale",1422,0.041,NA,"California Common / Steam Beer",16,"Big Choice Brewing","Broomfield","CO","West"
"1269",221,"Disconnected Red",1067,0.067,85,"American Amber / Red Ale",16,"Big Choice Brewing","Broomfield","CO","West"
"1270",222,"Arcus IPA",2096,0.069,81,"American IPA",12,"Big Storm Brewing Company","Odessa","FL","South"
"1271",222,"Wavemaker",2095,0.058,38,"American Amber / Red Ale",12,"Big Storm Brewing Company","Odessa","FL","South"
"1272",223,"Epitome",2094,0.099,100,"American Black Ale",16,"Carton Brewing Company","Atlantic Highlands","NJ","Northeast"
"1273",223,"Monkey Chased the Weasel",1941,0.039,9,"Berliner Weissbier",16,"Carton Brewing Company","Atlantic Highlands","NJ","Northeast"
"1274",223,"077XX",1940,0.078,80,"American Double / Imperial IPA",16,"Carton Brewing Company","Atlantic Highlands","NJ","Northeast"
"1275",223,"Boat Beer",1439,0.042,35,"American IPA",12,"Carton Brewing Company","Atlantic Highlands","NJ","Northeast"
"1276",224,"Pleasure Town",2093,0.063,61,"American IPA",12,"Midnight Sun Brewing Company","Anchorage","AK","West"
"1277",224,"Pleasure Town IPA",1814,0.063,61,"American IPA",12,"Midnight Sun Brewing Company","Anchorage","AK","West"
"1278",224,"Snowshoe White Ale",587,0.048,12,"Witbier",12,"Midnight Sun Brewing Company","Anchorage","AK","West"
"1279",224,"Kodiak Brown Ale",586,0.05,24,"American Brown Ale",12,"Midnight Sun Brewing Company","Anchorage","AK","West"
"1280",224,"Sockeye Red IPA",434,0.057,70,"American IPA",12,"Midnight Sun Brewing Company","Anchorage","AK","West"
"1281",225,"Trail Head",2089,0.063,55,"American Pale Ale (APA)",12,"Fat Head's Brewery","Middleburg Heights","OH","Midwest"
"1282",225,"Hop Stalker Fresh Hop IPA",2088,0.07,80,"American IPA",16,"Fat Head's Brewery","Middleburg Heights","OH","Midwest"
"1283",226,"Blood Orange Wit",2087,0.05,16,"Witbier",16,"Refuge Brewery","Temecula","CA","West"
"1284",227,"8 Barrel",2080,0.08,69,"American Strong Ale",16,"Chatham Brewing","Chatham","NY","Northeast"
"1285",227,"Oktoberfest",2079,0.055,40,"Märzen / Oktoberfest",16,"Chatham Brewing","Chatham","NY","Northeast"
"1286",228,"Stone of Arbroath",2078,0.08,NA,"Scotch Ale / Wee Heavy",12,"DC Brau Brewing Company","Washington","DC","South"
"1287",228,"The Tradition",1809,0.05,15,"American Blonde Ale",12,"DC Brau Brewing Company","Washington","DC","South"
"1288",228,"El Hefe Speaks",1263,0.053,11,"Hefeweizen",12,"DC Brau Brewing Company","Washington","DC","South"
"1289",228,"Penn Quarter Porter",1092,0.055,NA,"American Porter",12,"DC Brau Brewing Company","Washington","DC","South"
"1290",228,"On the Wings of Armageddon",851,0.092,115,"American Double / Imperial IPA",12,"DC Brau Brewing Company","Washington","DC","South"
"1291",228,"The Corruption",186,0.065,80,"American IPA",12,"DC Brau Brewing Company","Washington","DC","South"
"1292",228,"The Citizen",185,0.07,NA,"Belgian Pale Ale",12,"DC Brau Brewing Company","Washington","DC","South"
"1293",228,"The Public",184,0.06,NA,"American Pale Ale (APA)",12,"DC Brau Brewing Company","Washington","DC","South"
"1294",229,"No Wake IPA",2077,0.072,50,"American IPA",12,"Geneva Lake Brewing Company","Lake Geneva","WI","Midwest"
"1295",229,"Boathouse Blonde",2076,0.049,15,"American Blonde Ale",12,"Geneva Lake Brewing Company","Lake Geneva","WI","Midwest"
"1296",229,"Cedar Point",2075,0.05,26,"American Amber / Red Ale",12,"Geneva Lake Brewing Company","Lake Geneva","WI","Midwest"
"1297",230,"Pine Knob Pilsner",2074,0.053,NA,"Czech Pilsener",16,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1298",230,"Cal and Co. Black Cherry Porter",1724,NA,NA,"American Porter",16,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1299",230,"Lazy Daze Lager",1280,0.055,NA,"American Adjunct Lager",16,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1300",230,"Rochester Red Ale",899,0.059,NA,"American Amber / Red Ale",16,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1301",230,"Milkshake Stout",363,0.05,NA,"Milk / Sweet Stout",16,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1302",230,"Cornerstone IPA",158,0.07,NA,"American IPA",16,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1303",230,"Lazy Daze Lager",97,0.055,NA,"American Adjunct Lager",12,"Rochester Mills Brewing Company","Rochester","MI","Midwest"
"1304",231,"Imperial Pumpkin Stout",2068,0.099,43,"Pumpkin Ale",16,"Cape Ann Brewing Company","Gloucester","MA","Northeast"
"1305",231,"Dead-Eye DIPA",2067,0.09,130,"American Double / Imperial IPA",16,"Cape Ann Brewing Company","Gloucester","MA","Northeast"
"1306",231,"Fisherman's IPA",2066,0.055,64,"American IPA",12,"Cape Ann Brewing Company","Gloucester","MA","Northeast"
"1307",231,"Fisherman's Pils",2065,0.054,35,"German Pilsener",12,"Cape Ann Brewing Company","Gloucester","MA","Northeast"
"1308",231,"Fisherman's Brew",2064,0.055,30,"American Amber / Red Ale",12,"Cape Ann Brewing Company","Gloucester","MA","Northeast"
"1309",232,"Noche Dulce",2062,0.071,16,"American Porter",16,"Borderlands Brewing Company","Tucson","AZ","West"
"1310",233,"Big Blue Van",2061,0.058,NA,"Fruit / Vegetable Beer",16,"College Street Brewhouse and Pub","Lake Havasu City","AZ","West"
"1311",234,"Weize Guy",2060,0.05,15,"Hefeweizen",12,"Joseph James Brewing Company","Henderson","NV","West"
"1312",234,"Fox Tail Gluten Free Ale",469,0.05,50,"American Pale Ale (APA)",12,"Joseph James Brewing Company","Henderson","NV","West"
"1313",234,"Hop Box Imperial IPA",468,0.093,90,"American Double / Imperial IPA",12,"Joseph James Brewing Company","Henderson","NV","West"
"1314",234,"Joseph James American Lager",467,0.052,15,"American Adjunct Lager",12,"Joseph James Brewing Company","Henderson","NV","West"
"1315",235,"UFO Gingerland",2059,0.052,15,"Herbed / Spiced Beer",12,"Harpoon Brewery","Boston","MA","Northeast"
"1316",235,"The Long Thaw White IPA",1653,0.062,45,"American White IPA",12,"Harpoon Brewery","Boston","MA","Northeast"
"1317",235,"Honey Cider",1558,0.048,NA,"Cider",12,"Harpoon Brewery","Boston","MA","Northeast"
"1318",235,"Harpoon Summer Beer",1380,0.05,28,"Kölsch",12,"Harpoon Brewery","Boston","MA","Northeast"
"1319",235,"Harpoon IPA",1379,0.059,42,"American IPA",12,"Harpoon Brewery","Boston","MA","Northeast"
"1320",235,"UFO Pumpkin",1340,0.059,20,"Pumpkin Ale",12,"Harpoon Brewery","Boston","MA","Northeast"
"1321",235,"Harpoon Octoberfest",1313,0.055,30,"Märzen / Oktoberfest",12,"Harpoon Brewery","Boston","MA","Northeast"
"1322",235,"Harpoon IPA (2012)",770,0.059,42,"American IPA",12,"Harpoon Brewery","Boston","MA","Northeast"
"1323",235,"Harpoon Summer Beer (2012)",769,0.05,28,"Kölsch",12,"Harpoon Brewery","Boston","MA","Northeast"
"1324",235,"UFO White",610,0.048,10,"American Pale Wheat Ale",12,"Harpoon Brewery","Boston","MA","Northeast"
"1325",235,"Harpoon Summer Beer (2010)",192,0.05,28,"Kölsch",12,"Harpoon Brewery","Boston","MA","Northeast"
"1326",235,"Harpoon IPA (2010)",126,0.059,42,"American IPA",12,"Harpoon Brewery","Boston","MA","Northeast"
"1327",236,"Palate Mallet",2058,0.086,NA,"American Double / Imperial IPA",12,"Back East Brewing Company","Bloomfield","CT","Northeast"
"1328",236,"Back East Porter",1483,0.06,NA,"American Porter",12,"Back East Brewing Company","Bloomfield","CT","Northeast"
"1329",236,"Back East Golden Ale",1426,0.049,NA,"American Blonde Ale",12,"Back East Brewing Company","Bloomfield","CT","Northeast"
"1330",236,"Misty Mountain IPA",1132,0.07,NA,"American IPA",12,"Back East Brewing Company","Bloomfield","CT","Northeast"
"1331",236,"Back East Ale",1131,0.05,NA,"American Amber / Red Ale",12,"Back East Brewing Company","Bloomfield","CT","Northeast"
"1332",237,"Stickin' In My Rye",2057,0.07,NA,"Rye Beer",24,"Champion Brewing Company","Charlottesville","VA","South"
"1333",237,"Black Me Stout",2056,0.06,45,"American Stout",12,"Champion Brewing Company","Charlottesville","VA","South"
"1334",237,"Killer Kolsch",2055,0.05,22,"Kölsch",12,"Champion Brewing Company","Charlottesville","VA","South"
"1335",237,"Missile IPA",1933,0.07,65,"American IPA",12,"Champion Brewing Company","Charlottesville","VA","South"
"1336",238,"Bravo Four Point",2051,0.044,45,"American Pale Ale (APA)",12,"Devil's Backbone Brewing Company","Lexington","VA","South"
"1337",238,"Striped Bass Pale Ale",1201,0.052,26,"American Pale Ale (APA)",12,"Devil's Backbone Brewing Company","Lexington","VA","South"
"1338",239,"Cream Ale",2050,0.042,35,"Cream Ale",12,"Newburgh Brewing Company","Newburgh","NY","Northeast"
"1339",240,"Tarasque",2047,0.059,NA,"Saison / Farmhouse Ale",12,"Wiseacre Brewing Company","Memphis","TN","South"
"1340",240,"Ananda India Pale Ale",1470,0.062,61,"American IPA",12,"Wiseacre Brewing Company","Memphis","TN","South"
"1341",240,"Tiny Bomb",1469,0.045,23,"American Pilsner",12,"Wiseacre Brewing Company","Memphis","TN","South"
"1342",241,"Might As Well IPL",2045,0.072,75,"American Pale Lager",16,"Golden Road Brewing","Los Angeles","CA","West"
"1343",241,"Saison Pamplemousse",1960,0.058,35,"Saison / Farmhouse Ale",12,"Golden Road Brewing","Los Angeles","CA","West"
"1344",241,"2020 IPA",1777,0.074,74,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1345",241,"Wolf Among Weeds IPA",1698,0.08,70,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1346",241,"Better Weather IPA",1641,0.094,92,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1347",241,"Point the Way IPA",1490,0.059,60,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1348",241,"Golden Road Hefeweizen",1489,0.046,15,"Hefeweizen",16,"Golden Road Brewing","Los Angeles","CA","West"
"1349",241,"Heal the Bay IPA",1399,0.068,65,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1350",241,"Point the Way IPA",1296,0.059,60,"American IPA",12,"Golden Road Brewing","Los Angeles","CA","West"
"1351",241,"Cabrillo Kölsch",1034,0.05,NA,"Kölsch",16,"Golden Road Brewing","Los Angeles","CA","West"
"1352",241,"Get Up Offa That Brown",991,0.055,20,"American Brown Ale",16,"Golden Road Brewing","Los Angeles","CA","West"
"1353",241,"Burning Bush Smoked IPA",750,0.08,70,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1354",241,"Wolf Among Weeds IPA (2012)",749,0.08,70,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1355",241,"Point the Way IPA (2012)",549,0.059,60,"American IPA",16,"Golden Road Brewing","Los Angeles","CA","West"
"1356",241,"Golden Road Hefeweizen (2012)",548,0.046,15,"Hefeweizen",16,"Golden Road Brewing","Los Angeles","CA","West"
"1357",242,"Skylight",2043,0.056,20,"Dunkelweizen",12,"New Republic Brewing Company","College Station","TX","South"
"1358",242,"Kadigan",2042,0.056,30,"American Blonde Ale",12,"New Republic Brewing Company","College Station","TX","South"
"1359",242,"Dammit Jim!",2041,0.052,50,"American Amber / Red Ale",12,"New Republic Brewing Company","College Station","TX","South"
"1360",243,"Infamous IPA",2038,0.07,75,"American IPA",12,"Infamous Brewing Company","Austin","TX","South"
"1361",243,"Hijack",1774,0.055,20,"Cream Ale",12,"Infamous Brewing Company","Austin","TX","South"
"1362",244,"The Gilded Age",2037,0.045,NA,"Munich Helles Lager",12,"Two Henrys Brewing Company","Plant City","FL","South"
"1363",245,"Getaway",2036,0.052,30,"German Pilsener",16,"Lift Bridge Brewing Company","Stillwater","MN","Midwest"
"1364",245,"Farm Girl Saison",1168,0.06,30,"Saison / Farmhouse Ale",16,"Lift Bridge Brewing Company","Stillwater","MN","Midwest"
"1365",246,"Pub Ale",2033,0.038,18,"English Dark Mild Ale",12,"Lucky Town Brewing Company","Jackson","MS","South"
"1366",246,"Ballistic Blonde",2032,0.051,31,"Belgian Pale Ale",12,"Lucky Town Brewing Company","Jackson","MS","South"
"1367",247,"Golden Fleece",2031,0.045,35,"Belgian Pale Ale",12,"Quest Brewing Company","Greenville","SC","South"
"1368",247,"Smoking Mirror",2030,0.055,30,"American Porter",12,"Quest Brewing Company","Greenville","SC","South"
"1369",248,"Tropicalia",2029,0.065,65,"American IPA",12,"Creature Comforts","Athens","GA","South"
"1370",248,"Athena",2028,0.045,NA,"Berliner Weissbier",12,"Creature Comforts","Athens","GA","South"
"1371",249,"Pursuit",2026,0.07,40,"American IPA",12,"Half Full Brewery","Stamford","CT","Northeast"
"1372",249,"Half Full Bright Ale",1361,0.052,18,"American Blonde Ale",12,"Half Full Brewery","Stamford","CT","Northeast"
"1373",250,"Montauk Light",2024,0.035,NA,"Light Lager",12,"Southampton Publick House","Southampton","NY","Northeast"
"1374",251,"Enlighten",2019,0.045,NA,"Kölsch",16,"Chapman's Brewing","Angola","IN","Midwest"
"1375",251,"Ale Cider",2018,0.065,8,"Fruit / Vegetable Beer",16,"Chapman's Brewing","Angola","IN","Midwest"
"1376",251,"Pail Ale",2017,0.055,30,"American Pale Ale (APA)",16,"Chapman's Brewing","Angola","IN","Midwest"
"1377",251,"Englishman",2016,0.045,NA,"English Brown Ale",16,"Chapman's Brewing","Angola","IN","Midwest"
